index,Unnamed: 0,id,carpark_id,max_carpark_full,current_carpark_full_total,calculated
2047,2047,2023-04-27T21:00:00-61,61,313,0,2023-04-27 21:00:00
2052,2052,2023-09-13T10:00:00-51,51,83,66,2023-09-13 10:00:00
2059,2059,2023-08-15T09:00:00-51,51,83,39,2023-08-15 09:00:00
2062,2062,2023-07-07T17:00:00-51,51,83,7,2023-07-07 17:00:00
2064,2064,2023-05-20T09:00:00-61,61,313,30,2023-05-20 09:00:00
2066,2066,2023-08-09T01:00:00-51,51,83,4,2023-08-09 01:00:00
2067,2067,2023-07-08T07:00:00-51,51,83,37,2023-07-08 07:00:00
2070,2070,2023-03-01T12:00:00-71,71,469,251,2023-03-01 12:00:00
2083,2083,2023-05-28T20:00:00-61,61,313,11,2023-05-28 20:00:00
2084,2084,2023-07-17T14:00:00-51,51,83,36,2023-07-17 14:00:00
2089,2089,2023-04-22T10:00:00-61,61,313,101,2023-04-22 10:00:00
2096,2096,2023-09-02T00:00:00-71,71,469,8,2023-09-02 00:00:00
2108,2108,2023-02-08T01:00:00-71,71,408,0,2023-02-08 01:00:00
2117,2117,2023-08-14T03:00:00-61,61,313,7,2023-08-14 03:00:00
2121,2121,2023-05-06T18:00:00-71,71,469,13,2023-05-06 18:00:00
2125,2125,2023-07-31T18:00:00-51,51,83,0,2023-07-31 18:00:00
2128,2128,2023-06-19T10:00:00-51,51,83,63,2023-06-19 10:00:00
2131,2131,2023-06-05T15:00:00-51,51,83,22,2023-06-05 15:00:00
2133,2133,2023-08-17T14:00:00-71,71,469,46,2023-08-17 14:00:00
2140,2140,2023-05-27T11:00:00-51,51,87,18,2023-05-27 11:00:00
2143,2143,2023-06-26T11:00:00-51,51,83,46,2023-06-26 11:00:00
2148,2148,2023-02-01T13:00:00-71,71,408,189,2023-02-01 13:00:00
2151,2151,2023-09-05T06:00:00-71,71,469,209,2023-09-05 06:00:00
2163,2163,2023-06-20T00:00:00-51,51,83,7,2023-06-20 00:00:00
2170,2170,2023-09-11T13:00:00-71,71,469,150,2023-09-11 13:00:00
2177,2177,2023-07-27T14:00:00-61,61,313,62,2023-07-27 14:00:00
2183,2183,2023-06-23T05:00:00-61,61,313,11,2023-06-23 05:00:00
2193,2193,2023-07-03T06:00:00-61,61,313,45,2023-07-03 06:00:00
2195,2195,2023-08-03T23:00:00-61,61,313,14,2023-08-03 23:00:00
2199,2199,2023-05-02T14:00:00-71,71,469,146,2023-05-02 14:00:00
2203,2203,2023-06-15T10:00:00-51,51,83,63,2023-06-15 10:00:00
2208,2208,2023-02-16T22:00:00-71,71,408,16,2023-02-16 22:00:00
2210,2210,2023-03-10T18:00:00-51,51,87,8,2023-03-10 18:00:00
2217,2217,2023-05-05T22:00:00-61,61,313,1,2023-05-05 22:00:00
2220,2220,2023-09-24T06:00:00-61,61,313,0,2023-09-24 06:00:00
2221,2221,2023-10-05T18:00:00-71,71,469,12,2023-10-05 18:00:00
2223,2223,2023-08-26T07:00:00-51,51,83,5,2023-08-26 07:00:00
2229,2229,2023-04-05T03:00:00-71,71,469,43,2023-04-05 03:00:00
2242,2242,2023-03-22T05:00:00-71,71,469,16,2023-03-22 05:00:00
2248,2248,2023-02-26T16:00:00-61,61,313,17,2023-02-26 16:00:00
2255,2255,2023-09-29T20:00:00-71,71,469,15,2023-09-29 20:00:00
2257,2257,2023-03-21T07:00:00-61,61,313,95,2023-03-21 07:00:00
2264,2264,2023-02-23T11:00:00-71,71,469,158,2023-02-23 11:00:00
2266,2266,2023-06-13T09:00:00-51,51,83,62,2023-06-13 09:00:00
2281,2281,2023-09-24T15:00:00-71,71,469,15,2023-09-24 15:00:00
2284,2284,2023-04-17T20:00:00-71,71,469,13,2023-04-17 20:00:00
2289,2289,2023-07-05T23:00:00-61,61,313,7,2023-07-05 23:00:00
2296,2296,2023-09-30T23:00:00-61,61,313,0,2023-09-30 23:00:00
2304,2304,2023-04-13T04:00:00-71,71,469,6,2023-04-13 04:00:00
2306,2306,2023-09-03T01:00:00-51,51,83,1,2023-09-03 01:00:00
2324,2324,2023-04-09T12:00:00-51,51,87,0,2023-04-09 12:00:00
2325,2325,2023-08-02T14:00:00-61,61,313,41,2023-08-02 14:00:00
2334,2334,2023-10-06T09:00:00-51,51,83,77,2023-10-06 09:00:00
2337,2337,2023-07-06T14:00:00-71,71,469,81,2023-07-06 14:00:00
2345,2345,2023-05-31T03:00:00-71,71,469,8,2023-05-31 03:00:00
2352,2352,2023-03-01T16:00:00-71,71,469,82,2023-03-01 16:00:00
2354,2354,2023-04-26T07:00:00-71,71,469,390,2023-04-26 07:00:00
2365,2365,2023-07-24T09:00:00-71,71,469,217,2023-07-24 09:00:00
2367,2367,2023-05-26T11:00:00-71,71,469,139,2023-05-26 11:00:00
2373,2373,2023-02-08T12:00:00-51,51,87,78,2023-02-08 12:00:00
2383,2383,2023-03-31T02:00:00-51,51,87,0,2023-03-31 02:00:00
2385,2385,2023-06-01T01:00:00-51,51,83,0,2023-06-01 01:00:00
2387,2387,2023-07-16T06:00:00-61,61,313,15,2023-07-16 06:00:00
2390,2390,2023-09-08T11:00:00-61,61,313,48,2023-09-08 11:00:00
2399,2399,2023-09-24T01:00:00-71,71,469,21,2023-09-24 01:00:00
2408,2408,2023-08-05T20:00:00-61,61,313,6,2023-08-05 20:00:00
2415,2415,2023-04-13T19:00:00-61,61,313,12,2023-04-13 19:00:00
2424,2424,2023-07-17T23:00:00-71,71,469,13,2023-07-17 23:00:00
2425,2425,2023-01-31T22:00:00-71,71,408,0,2023-01-31 22:00:00
2427,2427,2023-03-20T19:00:00-61,61,313,34,2023-03-20 19:00:00
2430,2430,2023-05-19T19:00:00-51,51,87,2,2023-05-19 19:00:00
2432,2432,2023-08-01T16:00:00-51,51,83,8,2023-08-01 16:00:00
2435,2435,2023-05-31T14:00:00-61,61,313,158,2023-05-31 14:00:00
2442,2442,2023-06-16T23:00:00-61,61,313,0,2023-06-16 23:00:00
2443,2443,2023-02-07T23:00:00-61,61,313,19,2023-02-07 23:00:00
2453,2453,2023-02-06T12:00:00-61,61,313,162,2023-02-06 12:00:00
2466,2466,2023-02-09T17:00:00-61,61,313,39,2023-02-09 17:00:00
2471,2471,2023-02-26T22:00:00-51,51,87,4,2023-02-26 22:00:00
2482,2482,2023-09-10T14:00:00-71,71,469,36,2023-09-10 14:00:00
2493,2493,2023-10-08T20:00:00-61,61,313,1,2023-10-08 20:00:00
2509,2509,2023-06-16T20:00:00-51,51,83,2,2023-06-16 20:00:00
2520,2520,2023-04-09T06:00:00-61,61,313,6,2023-04-09 06:00:00
2522,2522,2023-06-20T23:00:00-71,71,469,0,2023-06-20 23:00:00
2523,2523,2023-07-30T08:00:00-61,61,313,4,2023-07-30 08:00:00
2524,2524,2023-04-01T20:00:00-71,71,469,13,2023-04-01 20:00:00
2528,2528,2023-05-01T10:00:00-71,71,469,16,2023-05-01 10:00:00
2538,2538,2023-08-22T01:00:00-51,51,83,0,2023-08-22 01:00:00
2539,2539,2023-02-12T15:00:00-71,71,408,71,2023-02-12 15:00:00
2548,2548,2023-06-10T05:00:00-61,61,313,2,2023-06-10 05:00:00
2552,2552,2023-04-28T21:00:00-71,71,469,25,2023-04-28 21:00:00
2554,2554,2023-03-08T15:00:00-71,71,469,183,2023-03-08 15:00:00
2561,2561,2023-04-14T20:00:00-61,61,313,18,2023-04-14 20:00:00
2568,2568,2023-06-20T03:00:00-51,51,83,7,2023-06-20 03:00:00
2570,2570,2023-05-15T20:00:00-51,51,87,0,2023-05-15 20:00:00
2571,2571,2023-09-17T19:00:00-71,71,469,18,2023-09-17 19:00:00
2577,2577,2023-03-08T19:00:00-51,51,87,9,2023-03-08 19:00:00
2579,2579,2023-08-03T01:00:00-61,61,313,17,2023-08-03 01:00:00
2586,2586,2023-04-07T00:00:00-71,71,469,0,2023-04-07 00:00:00
2616,2616,2023-09-10T05:00:00-51,51,83,3,2023-09-10 05:00:00
2630,2630,2023-09-01T10:00:00-51,51,83,22,2023-09-01 10:00:00
2632,2632,2023-06-29T01:00:00-51,51,83,0,2023-06-29 01:00:00
2633,2633,2023-06-22T13:00:00-61,61,313,159,2023-06-22 13:00:00
2636,2636,2023-09-17T01:00:00-71,71,469,16,2023-09-17 01:00:00
2637,2637,2023-06-21T16:00:00-71,71,469,0,2023-06-21 16:00:00
2655,2655,2023-02-17T11:00:00-51,51,87,51,2023-02-17 11:00:00
2660,2660,2023-07-16T11:00:00-71,71,469,10,2023-07-16 11:00:00
2661,2661,2023-02-23T13:00:00-71,71,469,136,2023-02-23 13:00:00
2669,2669,2023-02-24T00:00:00-71,71,469,13,2023-02-24 00:00:00
2673,2673,2023-04-29T04:00:00-61,61,313,0,2023-04-29 04:00:00
2680,2680,2023-03-11T15:00:00-71,71,469,43,2023-03-11 15:00:00
2695,2695,2023-04-16T22:00:00-51,51,87,0,2023-04-16 22:00:00
2698,2698,2023-06-03T02:00:00-61,61,313,91,2023-06-03 02:00:00
2702,2702,2023-07-01T20:00:00-51,51,83,3,2023-07-01 20:00:00
2705,2705,2023-08-30T11:00:00-51,51,83,29,2023-08-30 11:00:00
2709,2709,2023-08-24T10:00:00-61,61,313,30,2023-08-24 10:00:00
2721,2721,2023-04-01T19:00:00-51,51,87,3,2023-04-01 19:00:00
2723,2723,2023-02-23T20:00:00-51,51,87,10,2023-02-23 20:00:00
2737,2737,2023-06-23T05:00:00-71,71,469,48,2023-06-23 05:00:00
2745,2745,2023-02-16T11:00:00-71,71,408,280,2023-02-16 11:00:00
2765,2765,2023-05-21T05:00:00-61,61,313,1,2023-05-21 05:00:00
2777,2777,2023-09-18T11:00:00-71,71,469,229,2023-09-18 11:00:00
2782,2782,2023-04-13T03:00:00-71,71,469,1,2023-04-13 03:00:00
2788,2788,2023-02-04T04:00:00-71,71,408,80,2023-02-04 04:00:00
2798,2798,2023-07-18T23:00:00-51,51,83,0,2023-07-18 23:00:00
2803,2803,2023-09-15T00:00:00-71,71,469,24,2023-09-15 00:00:00
2809,2809,2023-04-24T00:00:00-71,71,469,9,2023-04-24 00:00:00
2811,2811,2023-08-21T09:00:00-71,71,469,94,2023-08-21 09:00:00
2819,2819,2023-03-04T18:00:00-61,61,313,13,2023-03-04 18:00:00
2826,2826,2023-06-09T05:00:00-51,51,83,6,2023-06-09 05:00:00
2828,2828,2023-05-04T02:00:00-71,71,469,8,2023-05-04 02:00:00
2830,2830,2023-07-27T09:00:00-51,51,83,54,2023-07-27 09:00:00
2832,2832,2023-07-27T17:00:00-61,61,313,13,2023-07-27 17:00:00
2834,2834,2023-04-23T15:00:00-61,61,313,1,2023-04-23 15:00:00
2837,2837,2023-03-05T07:00:00-71,71,469,8,2023-03-05 07:00:00
2839,2839,2023-04-26T19:00:00-61,61,313,0,2023-04-26 19:00:00
2844,2844,2023-08-13T12:00:00-71,71,469,6,2023-08-13 12:00:00
2848,2848,2023-06-29T20:00:00-71,71,469,1,2023-06-29 20:00:00
2855,2855,2023-10-10T12:00:00-71,71,469,282,2023-10-10 12:00:00
2864,2864,2023-07-04T00:00:00-71,71,469,17,2023-07-04 00:00:00
2865,2865,2023-10-05T07:00:00-71,71,469,327,2023-10-05 07:00:00
2870,2870,2023-07-24T14:00:00-51,51,83,13,2023-07-24 14:00:00
2884,2884,2023-03-07T08:00:00-51,51,87,78,2023-03-07 08:00:00
2905,2905,2023-02-17T22:00:00-71,71,408,8,2023-02-17 22:00:00
2909,2909,2023-06-19T14:00:00-71,71,469,96,2023-06-19 14:00:00
2913,2913,2023-03-16T23:00:00-71,71,469,25,2023-03-16 23:00:00
2920,2920,2023-07-09T14:00:00-51,51,83,3,2023-07-09 14:00:00
2923,2923,2023-04-14T23:00:00-51,51,87,1,2023-04-14 23:00:00
2930,2930,2023-07-09T12:00:00-51,51,83,4,2023-07-09 12:00:00
2935,2935,2023-07-15T16:00:00-61,61,313,30,2023-07-15 16:00:00
2936,2936,2023-08-17T10:00:00-71,71,469,91,2023-08-17 10:00:00
2937,2937,2023-10-10T11:00:00-51,51,83,78,2023-10-10 11:00:00
2948,2948,2023-08-15T15:00:00-71,71,469,42,2023-08-15 15:00:00
2952,2952,2023-09-07T02:00:00-51,51,83,5,2023-09-07 02:00:00
2957,2957,2023-07-10T13:00:00-61,61,313,151,2023-07-10 13:00:00
2976,2976,2023-08-03T09:00:00-61,61,313,57,2023-08-03 09:00:00
2977,2977,2023-05-16T07:00:00-51,51,87,86,2023-05-16 07:00:00
2983,2983,2023-02-28T03:00:00-61,61,313,18,2023-02-28 03:00:00
2989,2989,2023-05-04T16:00:00-51,51,87,25,2023-05-04 16:00:00
2991,2991,2023-07-29T04:00:00-61,61,313,0,2023-07-29 04:00:00
2992,2992,2023-09-08T09:00:00-51,51,83,43,2023-09-08 09:00:00
3001,3001,2023-02-18T02:00:00-61,61,313,24,2023-02-18 02:00:00
3003,3003,2023-07-31T10:00:00-61,61,313,109,2023-07-31 10:00:00
3008,3008,2023-02-08T22:00:00-71,71,408,0,2023-02-08 22:00:00
3020,3020,2023-08-05T17:00:00-71,71,469,17,2023-08-05 17:00:00
3033,3033,2023-04-27T17:00:00-51,51,87,11,2023-04-27 17:00:00
3051,3051,2023-07-24T07:00:00-61,61,313,111,2023-07-24 07:00:00
3058,3058,2023-03-20T03:00:00-51,51,87,2,2023-03-20 03:00:00
3060,3060,2023-05-08T00:00:00-71,71,469,12,2023-05-08 00:00:00
3066,3066,2023-10-07T16:00:00-51,51,83,3,2023-10-07 16:00:00
3068,3068,2023-05-10T22:00:00-71,71,469,9,2023-05-10 22:00:00
3073,3073,2023-03-07T07:00:00-51,51,87,29,2023-03-07 07:00:00
3078,3078,2023-06-06T16:00:00-61,61,313,27,2023-06-06 16:00:00
3081,3081,2023-05-21T08:00:00-51,51,87,1,2023-05-21 08:00:00
3099,3099,2023-04-03T18:00:00-51,51,87,1,2023-04-03 18:00:00
3101,3101,2023-02-13T07:00:00-51,51,87,12,2023-02-13 07:00:00
3102,3102,2023-04-13T08:00:00-71,71,469,250,2023-04-13 08:00:00
3111,3111,2023-03-30T19:00:00-61,61,313,29,2023-03-30 19:00:00
3130,3130,2023-09-16T03:00:00-51,51,83,0,2023-09-16 03:00:00
3131,3131,2023-05-07T21:00:00-61,61,313,5,2023-05-07 21:00:00
3135,3135,2023-04-24T15:00:00-51,51,87,29,2023-04-24 15:00:00
3138,3138,2023-07-26T11:00:00-61,61,313,94,2023-07-26 11:00:00
3149,3149,2023-07-26T12:00:00-71,71,469,187,2023-07-26 12:00:00
3158,3158,2023-04-01T21:00:00-51,51,87,1,2023-04-01 21:00:00
3160,3160,2023-09-15T13:00:00-61,61,313,55,2023-09-15 13:00:00
3173,3173,2023-08-04T13:00:00-51,51,83,23,2023-08-04 13:00:00
3176,3176,2023-06-20T23:00:00-51,51,83,1,2023-06-20 23:00:00
3182,3182,2023-08-27T03:00:00-71,71,469,11,2023-08-27 03:00:00
3183,3183,2023-03-21T23:00:00-71,71,469,9,2023-03-21 23:00:00
3185,3185,2023-04-26T12:00:00-71,71,469,293,2023-04-26 12:00:00
3199,3199,2023-08-14T22:00:00-51,51,83,0,2023-08-14 22:00:00
3206,3206,2023-07-08T11:00:00-61,61,313,82,2023-07-08 11:00:00
3209,3209,2023-02-04T16:00:00-61,61,313,20,2023-02-04 16:00:00
3217,3217,2023-03-13T13:00:00-71,71,469,149,2023-03-13 13:00:00
3218,3218,2023-08-20T05:00:00-61,61,313,55,2023-08-20 05:00:00
3220,3220,2023-08-19T12:00:00-51,51,83,7,2023-08-19 12:00:00
3225,3225,2023-07-30T03:00:00-51,51,83,0,2023-07-30 03:00:00
3231,3231,2023-05-06T18:00:00-51,51,87,2,2023-05-06 18:00:00
3233,3233,2023-08-26T02:00:00-61,61,313,10,2023-08-26 02:00:00
3237,3237,2023-04-03T12:00:00-71,71,469,195,2023-04-03 12:00:00
3239,3239,2023-05-05T12:00:00-61,61,313,120,2023-05-05 12:00:00
3245,3245,2023-03-22T21:00:00-61,61,313,0,2023-03-22 21:00:00
3262,3262,2023-04-01T16:00:00-71,71,469,22,2023-04-01 16:00:00
3263,3263,2023-07-25T16:00:00-51,51,83,1,2023-07-25 16:00:00
3269,3269,2023-02-07T00:00:00-71,71,408,15,2023-02-07 00:00:00
3271,3271,2023-08-27T00:00:00-51,51,83,0,2023-08-27 00:00:00
3282,3282,2023-03-15T01:00:00-71,71,469,46,2023-03-15 01:00:00
3284,3284,2023-02-09T00:00:00-71,71,408,0,2023-02-09 00:00:00
3304,3304,2023-05-01T15:00:00-61,61,313,1,2023-05-01 15:00:00
3306,3306,2023-03-05T03:00:00-71,71,469,10,2023-03-05 03:00:00
3308,3308,2023-08-06T22:00:00-71,71,469,13,2023-08-06 22:00:00
3309,3309,2023-06-26T15:00:00-71,71,469,83,2023-06-26 15:00:00
3321,3321,2023-05-28T18:00:00-51,51,87,1,2023-05-28 18:00:00
3322,3322,2023-08-13T19:00:00-51,51,83,1,2023-08-13 19:00:00
3323,3323,2023-05-21T12:00:00-61,61,313,2,2023-05-21 12:00:00
3330,3330,2023-03-03T20:00:00-61,61,313,24,2023-03-03 20:00:00
3336,3336,2023-04-23T01:00:00-71,71,469,8,2023-04-23 01:00:00
3337,3337,2023-06-17T15:00:00-71,71,469,13,2023-06-17 15:00:00
3358,3358,2023-04-02T04:00:00-61,61,313,1,2023-04-02 04:00:00
3365,3365,2023-09-24T23:00:00-71,71,469,12,2023-09-24 23:00:00
3369,3369,2023-05-06T14:00:00-61,61,313,19,2023-05-06 14:00:00
3375,3375,2023-04-23T02:00:00-51,51,87,0,2023-04-23 02:00:00
3385,3385,2023-02-25T15:00:00-61,61,313,69,2023-02-25 15:00:00
3391,3391,2023-03-10T02:00:00-61,61,313,51,2023-03-10 02:00:00
3404,3404,2023-03-09T06:00:00-71,71,469,116,2023-03-09 06:00:00
3409,3409,2023-03-02T05:00:00-51,51,87,0,2023-03-02 05:00:00
3414,3414,2023-03-04T20:00:00-51,51,87,1,2023-03-04 20:00:00
3424,3424,2023-05-01T17:00:00-71,71,469,17,2023-05-01 17:00:00
3427,3427,2023-03-22T02:00:00-71,71,469,8,2023-03-22 02:00:00
3433,3433,2023-02-15T10:00:00-71,71,408,286,2023-02-15 10:00:00
3442,3442,2023-03-18T06:00:00-61,61,313,10,2023-03-18 06:00:00
3443,3443,2023-09-01T08:00:00-51,51,83,29,2023-09-01 08:00:00
3447,3447,2023-07-05T00:00:00-51,51,83,1,2023-07-05 00:00:00
3448,3448,2023-02-24T12:00:00-61,61,313,88,2023-02-24 12:00:00
3453,3453,2023-06-19T20:00:00-61,61,313,9,2023-06-19 20:00:00
3456,3456,2023-04-11T13:00:00-71,71,469,182,2023-04-11 13:00:00
3463,3463,2023-09-07T09:00:00-71,71,469,169,2023-09-07 09:00:00
3471,3471,2023-09-23T05:00:00-51,51,83,1,2023-09-23 05:00:00
3478,3478,2023-04-29T13:00:00-51,51,87,30,2023-04-29 13:00:00
3495,3495,2023-06-28T05:00:00-71,71,469,111,2023-06-28 05:00:00
3499,3499,2023-06-04T13:00:00-61,61,313,88,2023-06-04 13:00:00
3505,3505,2023-07-09T14:00:00-61,61,313,9,2023-07-09 14:00:00
3509,3509,2023-02-09T11:00:00-51,51,87,72,2023-02-09 11:00:00
3511,3511,2023-08-12T07:00:00-71,71,469,7,2023-08-12 07:00:00
3516,3516,2023-07-26T22:00:00-71,71,469,7,2023-07-26 22:00:00
3523,3523,2023-05-15T21:00:00-51,51,87,0,2023-05-15 21:00:00
3550,3550,2023-06-15T00:00:00-71,71,469,8,2023-06-15 00:00:00
3555,3555,2023-09-19T00:00:00-61,61,313,26,2023-09-19 00:00:00
3559,3559,2023-04-16T04:00:00-51,51,87,1,2023-04-16 04:00:00
3563,3563,2023-06-30T05:00:00-61,61,313,14,2023-06-30 05:00:00
3590,3590,2023-07-08T08:00:00-61,61,313,121,2023-07-08 08:00:00
3601,3601,2023-06-15T12:00:00-51,51,83,46,2023-06-15 12:00:00
3607,3607,2023-02-23T07:00:00-51,51,87,30,2023-02-23 07:00:00
3608,3608,2023-02-28T07:00:00-61,61,313,46,2023-02-28 07:00:00
3613,3613,2023-04-30T11:00:00-51,51,87,4,2023-04-30 11:00:00
3620,3620,2023-09-30T17:00:00-51,51,83,10,2023-09-30 17:00:00
3624,3624,2023-02-13T02:00:00-51,51,87,0,2023-02-13 02:00:00
3631,3631,2023-05-18T10:00:00-61,61,313,0,2023-05-18 10:00:00
3635,3635,2023-08-31T12:00:00-61,61,313,39,2023-08-31 12:00:00
3637,3637,2023-08-12T13:00:00-71,71,469,8,2023-08-12 13:00:00
3655,3655,2023-10-09T21:00:00-71,71,469,15,2023-10-09 21:00:00
3657,3657,2023-07-28T09:00:00-51,51,83,19,2023-07-28 09:00:00
3659,3659,2023-08-11T23:00:00-61,61,313,0,2023-08-11 23:00:00
3661,3661,2023-03-13T18:00:00-71,71,469,21,2023-03-13 18:00:00
3662,3662,2023-04-10T20:00:00-61,61,313,11,2023-04-10 20:00:00
3667,3667,2023-09-06T01:00:00-61,61,313,17,2023-09-06 01:00:00
3668,3668,2023-08-09T13:00:00-71,71,469,101,2023-08-09 13:00:00
3672,3672,2023-05-07T06:00:00-61,61,313,0,2023-05-07 06:00:00
3684,3684,2023-09-20T16:00:00-61,61,313,22,2023-09-20 16:00:00
3700,3700,2023-10-01T14:00:00-71,71,469,16,2023-10-01 14:00:00
3704,3704,2023-06-14T05:00:00-51,51,83,4,2023-06-14 05:00:00
3713,3713,2023-09-25T20:00:00-51,51,83,0,2023-09-25 20:00:00
3724,3724,2023-03-13T09:00:00-61,61,313,101,2023-03-13 09:00:00
3725,3725,2023-05-03T04:00:00-61,61,313,0,2023-05-03 04:00:00
3726,3726,2023-05-19T22:00:00-71,71,469,27,2023-05-19 22:00:00
3732,3732,2023-06-23T06:00:00-51,51,83,26,2023-06-23 06:00:00
3733,3733,2023-04-09T19:00:00-71,71,469,2,2023-04-09 19:00:00
3737,3737,2023-07-23T03:00:00-51,51,83,0,2023-07-23 03:00:00
3755,3755,2023-04-22T09:00:00-61,61,313,98,2023-04-22 09:00:00
3758,3758,2023-03-12T10:00:00-61,61,313,5,2023-03-12 10:00:00
3769,3769,2023-07-20T01:00:00-51,51,83,0,2023-07-20 01:00:00
3784,3784,2023-08-27T19:00:00-71,71,469,8,2023-08-27 19:00:00
3794,3794,2023-06-11T11:00:00-61,61,313,1,2023-06-11 11:00:00
3798,3798,2023-07-31T18:00:00-71,71,469,11,2023-07-31 18:00:00
3805,3805,2023-07-21T00:00:00-61,61,313,26,2023-07-21 00:00:00
3814,3814,2023-06-15T13:00:00-71,71,469,214,2023-06-15 13:00:00
3829,3829,2023-04-08T12:00:00-51,51,87,4,2023-04-08 12:00:00
3830,3830,2023-03-22T22:00:00-51,51,87,0,2023-03-22 22:00:00
3839,3839,2023-06-27T17:00:00-71,71,469,145,2023-06-27 17:00:00
3849,3849,2023-02-01T01:00:00-71,71,408,0,2023-02-01 01:00:00
3850,3850,2023-05-11T00:00:00-71,71,469,9,2023-05-11 00:00:00
3852,3852,2023-10-10T12:00:00-61,61,313,294,2023-10-10 12:00:00
3865,3865,2023-04-25T14:00:00-61,61,313,141,2023-04-25 14:00:00
3870,3870,2023-08-24T07:00:00-61,61,313,27,2023-08-24 07:00:00
3871,3871,2023-07-31T06:00:00-61,61,313,33,2023-07-31 06:00:00
3875,3875,2023-09-11T19:00:00-61,61,313,15,2023-09-11 19:00:00
3878,3878,2023-10-06T00:00:00-71,71,469,7,2023-10-06 00:00:00
3885,3885,2023-08-29T18:00:00-51,51,83,3,2023-08-29 18:00:00
3897,3897,2023-07-07T23:00:00-71,71,469,19,2023-07-07 23:00:00
3899,3899,2023-09-17T02:00:00-61,61,313,10,2023-09-17 02:00:00
3900,3900,2023-08-03T18:00:00-71,71,469,14,2023-08-03 18:00:00
3904,3904,2023-09-28T12:00:00-61,61,313,182,2023-09-28 12:00:00
3908,3908,2023-07-26T00:00:00-61,61,313,11,2023-07-26 00:00:00
3916,3916,2023-02-17T23:00:00-71,71,408,7,2023-02-17 23:00:00
3927,3927,2023-06-22T23:00:00-51,51,83,0,2023-06-22 23:00:00
3930,3930,2023-09-16T16:00:00-61,61,313,13,2023-09-16 16:00:00
3939,3939,2023-10-05T14:00:00-61,61,313,193,2023-10-05 14:00:00
3941,3941,2023-07-05T14:00:00-51,51,83,36,2023-07-05 14:00:00
3947,3947,2023-02-27T16:00:00-61,61,313,33,2023-02-27 16:00:00
3951,3951,2023-05-21T10:00:00-71,71,469,29,2023-05-21 10:00:00
3956,3956,2023-08-31T23:00:00-71,71,469,11,2023-08-31 23:00:00
3960,3960,2023-08-21T21:00:00-51,51,83,0,2023-08-21 21:00:00
3961,3961,2023-09-06T01:00:00-71,71,469,11,2023-09-06 01:00:00
3966,3966,2023-08-27T08:00:00-51,51,83,0,2023-08-27 08:00:00
3969,3969,2023-03-07T07:00:00-71,71,469,224,2023-03-07 07:00:00
3976,3976,2023-09-29T14:00:00-51,51,83,30,2023-09-29 14:00:00
3980,3980,2023-04-05T14:00:00-51,51,87,25,2023-04-05 14:00:00
3983,3983,2023-03-11T01:00:00-71,71,469,2,2023-03-11 01:00:00
3986,3986,2023-02-28T19:00:00-61,61,313,33,2023-02-28 19:00:00
3998,3998,2023-07-21T00:00:00-71,71,469,24,2023-07-21 00:00:00
4000,4000,2023-06-22T20:00:00-51,51,83,0,2023-06-22 20:00:00
4010,4010,2023-02-26T21:00:00-61,61,313,23,2023-02-26 21:00:00
4014,4014,2023-06-15T16:00:00-51,51,83,17,2023-06-15 16:00:00
4017,4017,2023-03-01T06:00:00-61,61,313,34,2023-03-01 06:00:00
4018,4018,2023-04-13T15:00:00-61,61,313,71,2023-04-13 15:00:00
4024,4024,2023-06-17T16:00:00-51,51,83,3,2023-06-17 16:00:00
4028,4028,2023-09-14T23:00:00-51,51,83,0,2023-09-14 23:00:00
4035,4035,2023-04-08T08:00:00-51,51,87,0,2023-04-08 08:00:00
4036,4036,2023-07-02T18:00:00-51,51,83,3,2023-07-02 18:00:00
4037,4037,2023-09-18T04:00:00-61,61,313,11,2023-09-18 04:00:00
4045,4045,2023-05-13T17:00:00-61,61,313,1,2023-05-13 17:00:00
4059,4059,2023-06-19T23:00:00-61,61,313,6,2023-06-19 23:00:00
4060,4060,2023-07-19T08:00:00-71,71,469,325,2023-07-19 08:00:00
4064,4064,2023-09-24T13:00:00-61,61,313,1,2023-09-24 13:00:00
4072,4072,2023-09-06T06:00:00-71,71,469,148,2023-09-06 06:00:00
4091,4091,2023-09-11T14:00:00-51,51,83,35,2023-09-11 14:00:00
4094,4094,2023-03-02T00:00:00-71,71,469,14,2023-03-02 00:00:00
4096,4096,2023-07-19T15:00:00-61,61,313,51,2023-07-19 15:00:00
4100,4100,2023-07-22T21:00:00-71,71,469,15,2023-07-22 21:00:00
4103,4103,2023-03-30T09:00:00-61,61,313,259,2023-03-30 09:00:00
4116,4116,2023-09-07T07:00:00-51,51,83,33,2023-09-07 07:00:00
4118,4118,2023-09-21T03:00:00-51,51,83,0,2023-09-21 03:00:00
4125,4125,2023-10-02T15:00:00-61,61,313,35,2023-10-02 15:00:00
4128,4128,2023-05-06T20:00:00-71,71,469,13,2023-05-06 20:00:00
4133,4133,2023-05-27T08:00:00-51,51,87,12,2023-05-27 08:00:00
4134,4134,2023-05-12T20:00:00-61,61,313,3,2023-05-12 20:00:00
4144,4144,2023-04-04T10:00:00-71,71,469,257,2023-04-04 10:00:00
4146,4146,2023-06-03T07:00:00-51,51,83,4,2023-06-03 07:00:00
4148,4148,2023-03-13T12:00:00-61,61,313,84,2023-03-13 12:00:00
